# id z use_grism1 OIII_flux OIII_error OIII_scale_to_photom OIII_EQW_obs OIII_EQW_obs_err HeI_flux HeI_error HeI_scale_to_photom HeI_EQW_obs HeI_EQW_obs_err SII_flux SII_error SII_scale_to_photom SII_EQW_obs SII_EQW_obs_err Ha_flux Ha_error Ha_scale_to_photom Ha_EQW_obs Ha_EQW_obs_err Hb_flux Hb_error Hb_scale_to_photom Hb_EQW_obs Hb_EQW_obs_err SIII_flux SIII_error SIII_scale_to_photom SIII_EQW_obs SIII_EQW_obs_err OII_flux OII_error OII_scale_to_photom OII_EQW_obs OII_EQW_obs_err OIIIx_flux OIIIx_error OIIIx_scale_to_photom OIIIx_EQW_obs OIIIx_EQW_obs_err HeII_flux HeII_error HeII_scale_to_photom HeII_EQW_obs HeII_EQW_obs_err Hg_flux Hg_error Hg_scale_to_photom Hg_EQW_obs Hg_EQW_obs_err Hd_flux Hd_error Hd_scale_to_photom Hd_EQW_obs Hd_EQW_obs_err MgII_flux MgII_error MgII_scale_to_photom MgII_EQW_obs MgII_EQW_obs_err uvj_flag sn_F160W sfr z_sfr
10077.0 1.87341 1.0 8.44 2.0 0.638 60.9032473611 15.2640938815 7.4 7.0 0.509 36.148687448 28.8716194347 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.665 0.0 0.36889966973 -99.0 -99.0 -99.0 -99.0 -99.0 45.5 25.92 0.967 1281.71406099 691.770405198 0.0 0.0 0.775 0.0 0.0870046390874 0.0 0.02 0.7 0.0174009278175 5.90239471569 0.0 0.0 0.78 0.0 0.125286680286 0.08 0.33 0.845 1.06145659687 20.2163979383 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 30.5975044469 23.664 1.8734
10197.0 1.64455 1.0 4.33 2.13 1.033 48.8135977766 21.8751772513 0.79 6.12 0.983 8.31521430867 13.9305363862 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.13 3.94 1.043 13.7641564727 16.8573103174 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.079 0.0 0.0 0.34 1.83 1.055 3.50154090488 9.55171957422 0.0 0.0 1.081 0.0 0.29494621013 0.01 0.09 1.1 0.124784935055 9.78238263599 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 46.9326533547 7.3535 1.6445
10255.0 1.76489 1.0 10.84 1.09 1.074 114.022619345 13.1650807085 0.49 0.63 0.965 5.81216612596 6.58977391506 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.2 0.97 1.096 50.540889511 11.6532664952 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.178 0.0 0.0 0.1 0.28 1.123 1.00546495521 2.75236989537 2.48 1.35 1.182 27.7515561198 14.9192192094 2.34 2.03 1.227 25.3789481679 19.584865944 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 61.4751688561 45.766 1.7649
10276.0 1.9183 1.0 37.04 1.12 1.536 798.687592091 67.2000822397 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.38 1.06 1.497 99.8663605524 24.4388856526 -99.0 -99.0 -99.0 -99.0 -99.0 3.02 4.18 1.192 42.6001439194 51.9583319056 0.99 1.73 1.364 15.670081897 18.428537162 0.0 0.0 1.451 0.0 0.0582530925539 0.67 1.28 1.358 11.5478189357 18.325737587 3.02 1.64 1.294 45.375732447 22.3143611006 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 65.9392367885 19.13 1.9183
10287.0 1.34199 1.0 3.58 1.53 1.332 110.303630673 54.0480531514 0.47 0.67 1.501 18.9155376411 22.5363899931 0.14 0.66 1.659 8.32198258746 32.3442884043 2.2 1.71 1.63 127.348963915 81.1702868074 0.24 0.76 1.303 7.72847023258 18.5654080504 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.9 3.45 1.268 22.5748188506 58.7192942754 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 32.2487426513 -99.0 1.342
10378.0 1.71828 1.0 7.12 2.39 1.055 68.1791426932 23.3677178216 0.23 0.79 1.091 2.72966728961 10.8524508145 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.96 2.32 1.048 21.2487308151 19.2658592934 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.01 0.05 1.025 0.0993275159292 2.09323542829 0.0 0.0 1.04 0.0 0.0515031564077 0.43 1.09 1.023 3.99885221537 13.0560501494 1.2 1.76 1.011 10.3889224068 14.718866342 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 37.0677236465 14.658 1.7183
10490.0 1.48557 1.0 6.89 1.67 1.245 136.701038394 37.8585193738 0.0 0.0 1.182 0.0040232220376 0.197137879842 0.2 0.64 1.132 5.73711462562 14.8577589849 8.01 1.16 1.14 250.566268502 49.8034656035 2.24 1.89 1.257 48.9746818637 37.5849402753 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.302 0.0 0.0321857763008 0.0 0.0 1.272 0.0040232220376 0.358066761346 0.18 0.59 1.305 3.31111173695 24.6341885362 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 41.1287998918 -99.0 1.4856
10754.0 2.06639 1.0 23.27 4.0 1.309 221.974373775 45.9661034637 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.361 0.0 0.0228281464523 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 8.51 1.926 27.8372940167 97.867525005 0.0 0.0 1.568 0.0 0.450040601489 0.0 0.0 1.428 0.0 0.35872801568 0.0 0.0 1.579 0.0 0.133707714935 0.01 0.09 1.7 0.0880514220305 13.3055482179 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 55.3003388607 35.389 2.0664
10855.0 1.77319 1.0 6.07 1.17 1.084 174.68330695 38.9479263952 0.0 0.0 0.913 0.0 0.0504833783477 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.97 1.78 1.118 64.6800255302 43.3940696454 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.256 0.0 0.483198049899 0.11 0.42 1.163 2.91721807738 11.8563820005 0.0 0.0 1.263 0.0 0.0937548455028 0.38 1.65 1.341 11.4885745297 34.162823319 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 22.5328436895 -99.0 1.7732
11076.0 1.76489 1.0 60.13 1.62 1.038 383.414891732 15.5304550995 0.34 0.7 1.016 1.89519293715 3.67464890104 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.96 1.52 1.042 19.1400019531 9.47958146617 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.2 3.0 1.057 25.2451272926 19.8054895493 1.02 1.32 1.047 6.1485267045 7.47588511659 3.23 3.86 1.057 26.8871456007 26.9088462832 0.0 0.0 1.065 0.0 0.00361678041441 -99.0 -99.0 -99.0 -99.0 -99.0 3.0 93.8417344858 8.2065 1.7649
11184.0 1.21555 1.0 23.53 2.33 1.189 575.983390129 108.844305026 0.64 1.1 0.995 17.6931236036 21.4980478888 1.75 1.04 0.857 52.393310916 28.2367809348 12.74 0.83 0.879 422.495542867 43.2172598226 8.06 11.37 1.229 227.06325743 227.433368689 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 38.2610730637 6.1716 1.2155
11317.0 1.84482 1.0 7.33 1.72 0.97 158.973151201 47.0750346243 0.16 0.8 0.965 4.21467790581 26.2898882882 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.97 0.0 0.179273205335 -99.0 -99.0 -99.0 -99.0 -99.0 3.21 12.51 0.978 66.2221159862 231.392495835 0.03 0.14 0.974 0.551880259559 6.83698792894 0.01 0.08 0.972 0.22497029689 3.00194739913 0.0 0.0 0.974 0.0 0.0456970915559 0.2 0.76 0.976 3.79285859914 19.1611420055 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 28.0286511691 -99.0 1.8448
11337.0 2.09102 1.0 51.57 1.4 1.49 250.955995108 11.3942970282 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.7 1.15 1.428 24.3382443336 6.20183628705 -99.0 -99.0 -99.0 -99.0 -99.0 12.91 2.15 0.973 65.6514678003 12.0445678126 0.01 0.03 1.221 0.0582332045732 0.17469961372 0.0 0.0 1.354 0.0 0.0 0.52 0.82 1.212 2.34550407309 3.38399622131 2.21 1.37 1.117 9.12643722784 5.34127893058 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 98.6592105902 134.93 2.091
11343.0 1.64587 1.0 12.18 1.96 1.292 143.559585316 26.3391625439 0.0 0.0 1.319 0.00377947518208 0.132281631373 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.86 2.67 1.287 23.9240779025 26.1464093096 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.269 0.0 0.00377947518208 21.68 2.67 1.281 222.543057671 37.4205837777 0.0 0.01 1.268 0.0264563262745 0.566921277311 0.01 0.03 1.258 0.0529126525491 2.87240113838 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 41.3145950693 34.651 1.6459
11359.0 1.76627 1.0 4.22 2.1 0.843 45.1546667534 19.6546251812 0.0 0.0 0.953 0.00361497612308 0.0614545940924 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.33 1.97 0.824 27.6148026042 17.5145593163 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.02 0.09 0.758 0.177133830031 1.14594743102 0.21 0.45 0.801 1.95570208259 4.43557570302 0.01 0.04 0.755 0.0831444508309 1.38092087902 3.64 3.18 0.723 29.400600809 22.0694292314 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 46.7102694021 8.238 1.7663
11390.0 2.01922 1.0 32.95 1.29 1.182 272.954604169 15.8186551493 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.42 1.18 1.174 59.4623777002 11.31086837 -99.0 -99.0 -99.0 -99.0 -99.0 16.33 2.21 1.101 124.247322156 19.8726823484 0.03 0.08 1.144 0.198726823484 0.914143388027 0.61 1.35 1.163 4.39517491273 5.74982942614 0.11 0.41 1.142 0.861149568432 2.76561496016 0.1 0.37 1.127 0.708792337094 2.43440358768 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 98.6253136573 24.513 2.0192
11431.0 1.26596 1.0 163.72 5.03 1.645 3223.5432223 442.90720048 1.01 1.39 1.316 17.4230789599 21.6111493583 0.84 1.05 1.091 14.3382937033 16.5713428304 2.9 1.99 1.127 54.1933661671 33.2265353316 648.93 23.29 1.714 14693.613303 2135.15684302 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.805 0.0 0.428074635033 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 41.9980641056 3.3276 1.266
11530.0 2.09875 1.0 40.0 1.39 1.241 865.707139976 88.6066962485 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 5.3 0.94 1.176 116.80839048 24.2904396934 -99.0 -99.0 -99.0 -99.0 -99.0 5.96 3.27 0.724 64.4130697862 38.2379991932 0.76 0.87 0.965 10.8721258572 10.7946752723 0.03 0.08 1.1 0.532472771279 1.8491327148 1.89 0.93 0.956 28.6018555869 13.4086325131 1.9 1.44 0.862 22.5413473175 16.39370714 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 60.4291173531 411.27 2.0988
11550.0 1.25466 1.0 14.94 3.51 1.05 139.639679597 41.3055627012 0.03 0.14 1.148 0.39917326781 4.37316491178 0.0 0.0 1.237 0.00443525853122 0.43465533606 14.14 1.45 1.221 261.245598006 31.4371124693 3.17 5.29 1.032 32.4217398632 37.7972732031 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.25 11.04 1.011 25.9728739588 90.0180071496 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 42.6564694542 19.103 1.2547
11569.0 1.34082 1.0 6.5 1.99 0.973 148.960620637 50.7300860382 1.03 0.91 1.163 34.1717859553 26.1446843414 0.97 1.18 1.35 45.3089088439 39.7339393888 4.03 0.81 1.316 198.511632676 51.4520552627 0.52 1.38 0.942 12.5340692578 25.6320434719 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.13 0.6 0.904 2.41368409361 10.4493297221 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 26.9569673493 1.9477 1.3408
11606.0 1.63794 1.0 16.97 1.76 1.074 152.656997506 16.8843870596 0.21 0.64 1.223 2.69907579399 8.96153816994 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 5.38 1.08 1.049 54.1445218618 10.9251916268 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.12 2.67 0.96 15.2505364034 14.5909308021 0.0 0.01 1.018 0.00758167357863 0.140260961205 0.66 1.76 0.956 5.16691054383 10.5953888261 18.97 7.75 0.913 128.922568368 49.1709439942 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 50.5999385929 42.309 1.6379
11609.0 1.64058 1.0 25.57 1.76 1.586 683.497564929 107.779351506 0.0 0.0 1.511 0.00378704678518 0.124972543911 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.01 0.03 1.6 0.170417105333 3.69615766233 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.01 3.29 1.653 92.2448855933 72.6204091525 0.92 1.25 1.618 21.2756288391 27.1872088708 0.72 1.79 1.656 18.5603162941 40.0025751918 0.05 0.18 1.684 1.12096584841 16.3676162055 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 12.4847364551 10.673 1.6406
11676.0 1.34316 1.0 16.5 3.15 1.31 222.887041431 50.1160825552 0.0 0.01 1.121 0.0213387049967 0.281670905956 0.6 0.83 0.984 9.51706242852 11.7064135612 7.49 1.18 1.007 135.80378634 24.7998429471 1.01 5.47 1.348 16.0296351935 374.647911368 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.397 0.0 78.4154731218 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 49.4047298144 -99.0 1.3432
11696.0 1.51935 1.0 4.52 1.31 1.022 23.0734117927 6.91845118781 0.0 0.0 1.011 0.0 0.00793855557981 3.99 7.12 1.001 28.9003115883 33.0640839899 24.51 1.04 1.003 190.914323139 11.3084724234 3.64 1.72 1.025 21.235636176 9.10552325004 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.37 2.26 1.032 6.56121618671 9.91922519698 0.0 0.0 1.027 0.0 0.00396927778991 0.0 0.02 1.033 0.0238156667394 1.15902911465 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 117.425816676 42.898 1.5194
11700.0 1.51683 1.0 7.16 1.76 1.264 120.977578939 35.7195360831 0.88 1.18 1.177 18.4239698351 18.8650008145 15.91 5.51 1.109 381.809657386 143.54565068 4.89 1.24 1.121 133.211222053 40.5152513281 1.27 1.71 1.281 24.6182698077 25.3851074566 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.344 0.0 0.0397325206708 0.0 0.0 1.302 0.0 0.12317081408 0.0 0.0 1.347 0.0 0.40924496291 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 28.8372813746 6.5897 1.5168
11724.0 2.045 1.0 19.53 1.87 1.997 749.215106732 163.960591133 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.791 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.67 1.04 0.675 9.04761904762 15.8226600985 0.31 0.88 1.203 6.52545155993 15.2873563218 6.18 1.94 1.565 166.587848933 64.7848932677 0.65 1.16 1.181 14.315270936 21.2906403941 0.5 0.99 0.959 8.13136288998 16.9917898194 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 23.6569104761 24.542 2.045
11735.0 1.50929 1.0 14.4 1.84 1.586 347.40105767 65.8353558178 0.37 1.13 1.251 9.08225035767 22.9108632322 0.32 0.74 1.026 8.18159718486 23.0224485811 9.62 1.51 1.062 274.005794468 66.1701118643 3.18 2.36 1.657 89.5751387843 60.176384555 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 4.09 4.0 1.945 100.363050903 85.7931924967 0.0 0.0 1.749 0.0199259551507 0.346711619621 0.0 0.0 1.96 0.0 0.139481686055 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 30.2961347092 10.791 1.5093
11763.0 2.1772 1.0 3.68 0.99 1.277 93.0410424273 28.3299760796 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.32 1.11 1.244 9.12753367745 15.8032229636 -99.0 -99.0 -99.0 -99.0 -99.0 3.26 1.23 0.983 74.062067229 30.1869570691 0.0 0.0 1.13 0.0 0.00944227621805 0.07 0.31 1.204 1.52020647111 4.76205463931 0.01 0.06 1.125 0.327332242226 2.24096688908 0.62 0.91 1.07 12.3001384867 13.8109026816 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 47.0138825049 -99.0 2.1772
11773.0 1.91392 1.0 5.64 1.16 1.163 185.96941577 45.6704370745 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.63 1.44 1.104 57.6405666593 38.4979683725 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 0.692 0.0 0.233362618054 0.01 0.05 0.913 0.253953437294 3.18128157259 0.04 0.13 1.035 0.988359323523 6.18754118164 0.33 0.64 0.904 8.08532835493 13.8061443005 0.0 0.0 0.818 0.0 0.157862947507 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 26.6461691988 -99.0 1.9139
11800.0 1.2637 1.0 20.44 2.35 1.047 306.405442417 57.8080134293 0.01 0.03 0.975 0.154614127314 1.6565799355 0.26 0.68 0.919 5.87533683792 15.9031673808 9.88 1.15 0.928 241.304059725 33.6086937315 2.7 4.43 1.06 45.5228166276 50.1833281795 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.16 0.77 1.078 2.11600477095 46.6537085303 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 41.231112476 5.1056 1.2637
11804.0 1.85194 1.0 18.97 1.2 1.681 772.866890608 134.168320512 2.32 1.9 1.903 135.546329867 109.571028844 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.15 0.98 1.643 51.3054271829 43.5282649705 -99.0 -99.0 -99.0 -99.0 -99.0 5.65 11.26 1.338 173.285552992 326.672370386 0.23 0.58 1.512 7.27224275406 15.1931667567 0.34 1.56 1.597 11.4097772043 26.4030800087 0.03 0.18 1.505 1.11853685561 11.0416067659 0.09 0.59 1.441 2.96640181771 21.6834856273 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 34.704085568 27.383 1.8519
11840.0 2.09566 1.0 24.84 1.13 1.081 237.803893192 16.0192010751 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 2.75 0.96 1.065 29.54458823 10.3790467945 -99.0 -99.0 -99.0 -99.0 -99.0 10.64 1.74 0.929 93.7150720686 17.3920908627 0.04 0.08 1.007 0.27780828644 0.881879793001 0.0 0.0 1.045 0.0 0.0549155915055 3.0 1.21 1.004 26.2431920818 10.4856476486 0.0 0.0 0.976 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 76.820574133 113.42 2.0957
11871.0 1.60648 1.0 40.12 3.25 1.073 61.7499462877 5.2062551794 0.0 0.0 1.114 0.0 0.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 6.33 3.03 1.065 9.94828274148 4.17037537215 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.89 2.01 1.038 1.56532948651 3.91716030816 1.86 2.17 1.056 2.66259476382 2.47076516988 11.36 4.15 1.036 20.7597986557 6.97492403548 54.39 28.74 1.023 100.434302201 48.8628341672 -99.0 -99.0 -99.0 -99.0 -99.0 2.0 106.448944727 402.48 1.6065
12030.0 1.80527 1.0 27.47 0.93 1.366 664.050162729 35.3192384334 0.49 0.78 1.505 16.2658139858 20.3224645043 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 3.8 0.62 1.341 100.835213723 17.8735023723 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.06 0.21 1.256 1.22982814488 4.63057031943 0.0 0.0 1.312 0.0 0.0748591044712 1.07 0.99 1.252 22.6894380933 17.9198437227 1.02 1.17 1.21 18.9856947816 18.0695619317 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 54.4892961704 17.743 1.8053
12056.0 1.61954 1.0 6.61 2.69 1.073 66.7521778633 26.7298838727 0.0 0.0 1.127 0.0 0.454278232056 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.063 0.0 0.0572619620239 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.09 0.31 1.029 0.721500721501 7.21882467914 0.0 0.0 1.051 0.0 0.0534444978889 3.25 4.4 1.027 27.9323850752 38.1784588134 48.52 19.93 1.009 393.523290349 166.304007574 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 29.2928550766 27.775 1.6195
12087.0 1.49927 1.0 4.3 1.6 1.198 129.425792331 55.6962633089 1.04 0.76 0.989 32.6495336638 21.3302284267 1.86 2.07 0.843 62.9183721647 55.4081791883 3.86 0.97 0.866 147.25499846 46.0014324183 1.69 1.42 1.241 59.6214094516 46.0414441017 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.412 0.0 0.00400116834116 1.96 1.09 1.296 57.1766955951 34.6941306862 0.68 1.62 1.421 20.9381139293 47.6699196165 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 34.9432649988 9.2996 1.4993
12099.0 1.51557 1.0 11.91 2.84 1.027 263.288240836 87.4473777315 0.28 0.74 0.879 6.51939719427 22.3090591794 3.06 7.0 0.772 83.6708976494 134.625552062 2.22 2.96 0.789 64.7129676376 67.5711667733 1.37 2.2 1.056 36.3734660534 48.5655338552 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.173 0.0 0.00795048438326 0.0 0.0 1.095 0.0 0.135158234515 0.0 0.0 1.179 0.0 3.39883207384 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 15.5694881078 5.8825 1.5156
12102.0 1.4633 1.0 58.66 3.05 1.72 1074.78585637 178.26492916 0.02 0.1 1.37 0.292290829375 6.84041732635 1.85 1.64 1.132 30.3617099014 25.8961555637 22.07 1.25 1.17 411.870255349 54.2970811513 0.0 0.01 1.794 0.0405959485243 1.11638858442 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 2.092 0.0121787845573 1.55888442333 0.0 0.0 1.89 0.0 0.243575691146 2.56 6.56 2.107 59.4284090448 181.155360695 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 50.7527584343 24.422 1.4633
12126.0 1.22332 1.0 56.27 3.02 1.762 1538.20862494 317.952431499 0.2 0.57 1.227 5.02851591314 17.7077523703 0.8 2.68 0.907 18.013601281 29.6403576633 17.53 1.08 0.956 452.83180109 62.8654444704 0.0 0.03 1.884 0.11244445244 5.41982260763 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 33.9987640598 4.1405 1.2233
12157.0 1.49927 1.0 8.63 1.61 1.142 97.9646056649 19.9218171706 1.53 0.97 1.113 22.0264317181 12.103534232 3.1 2.63 1.089 53.0194816887 36.2585875076 9.11 1.11 1.093 174.314899951 24.8632600719 3.38 1.94 1.147 43.7687804839 21.3662389418 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 0.0 0.0 1.167 0.0 0.00400116834116 1.76 2.12 1.154 18.1092879121 16.7088789927 0.0 0.0 1.168 0.0 0.0840245351643 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 -99.0 1.0 66.360533401 6.4338 1.4993
